subject_id,subject_id_doi_authority,relation_type,object_id,occured_at,timestamp
https://doi.org/10.1080/15575330.2020.1800773,10.1080,references,https://doi.org/10.7910/DVN/VOQCHQ,2022-11-06T04:57:38.000Z,2022-11-11T08:56:32.260Z
https://doi.org/10.1017/s0007123420000241,10.1017,references,https://doi.org/10.7910/DVN/DJR0YC,2022-11-05T20:41:29.000Z,2022-11-06T08:55:36.486Z
https://doi.org/10.1007/s13278-020-00681-4,10.1007,references,https://doi.org/10.7910/DVN/PDI7IN,2022-11-05T20:41:00.000Z,2022-11-06T08:55:36.626Z
https://doi.org/10.1017/s0003055420000532,10.1017,references,https://doi.org/10.7910/DVN/DPESAK,2022-11-05T20:10:05.000Z,2022-11-06T08:55:26.631Z
https://doi.org/10.1080/10242694.2021.1974793,10.1080,references,https://doi.org/10.7910/DVN/WKOKHF,2022-11-04T20:41:29.000Z,2022-11-05T08:55:38.331Z
https://doi.org/10.1109/tem.2020.2982583,10.1109,references,https://doi.org/10.7910/DVN/3REX7R,2022-11-04T15:41:43.000Z,2022-11-05T08:55:38.482Z
https://doi.org/10.1186/s13021-022-00217-7,10.1186,references,https://doi.org/10.7910/DVN/ICHCBH,2022-11-03T16:46:07.000Z,2022-11-04T08:55:48.567Z
https://doi.org/10.1186/s13021-022-00217-7,10.1186,references,https://doi.org/10.7910/DVN/BLWPZN,2022-11-03T16:46:07.000Z,2022-11-04T08:55:48.619Z
https://doi.org/10.1186/s13021-022-00217-7,10.1186,references,https://doi.org/10.7910/DVN/OCPH42,2022-11-03T16:46:07.000Z,2022-11-04T08:55:48.639Z
https://doi.org/10.1186/s13021-022-00217-7,10.1186,references,https://doi.org/10.7910/DVN/33N0JG,2022-11-03T16:46:07.000Z,2022-11-04T08:55:48.650Z
https://doi.org/10.1186/s13021-022-00217-7,10.1186,references,https://doi.org/10.7910/DVN/7Q52MV,2022-11-03T16:46:07.000Z,2022-11-04T08:55:58.114Z
https://doi.org/10.1186/s13021-022-00217-7,10.1186,references,https://doi.org/10.7910/DVN/SUFASB,2022-11-03T16:46:07.000Z,2022-11-04T08:55:58.194Z
https://doi.org/10.1186/s13021-022-00217-7,10.1186,references,https://doi.org/10.7910/DVN/GIVQ75,2022-11-03T16:46:07.000Z,2022-11-04T08:55:58.235Z
https://doi.org/10.1186/s13021-022-00217-7,10.1186,references,https://doi.org/10.7910/DVN/5U8MWI,2022-11-03T16:46:07.000Z,2022-11-04T08:55:58.263Z
https://doi.org/10.1038/s41597-022-01745-0,10.1038,references,https://doi.org/10.7910/DVN/Q8OHRS,2022-11-03T12:20:19.000Z,2022-11-04T08:55:48.358Z
https://doi.org/10.1038/s41597-022-01745-0,10.1038,references,https://doi.org/10.7910/DVN/VLGF2M,2022-11-03T12:20:19.000Z,2022-11-04T08:55:58.593Z
https://doi.org/10.1038/s41597-022-01745-0,10.1038,references,https://doi.org/10.7910/DVN/LYWX3D,2022-11-03T12:20:19.000Z,2022-11-04T08:55:58.687Z
https://doi.org/10.1061/(asce)wr.1943-5452.0001633,10.1061,references,https://doi.org/10.7910/DVN/FIE0S4,2022-11-03T07:47:16.000Z,2022-11-04T08:56:09.246Z
https://doi.org/10.1017/s0007123422000321,10.1017,references,https://doi.org/10.7910/DVN/HGLHM5,2022-11-03T04:44:19.000Z,2022-11-04T08:55:58.753Z
https://doi.org/10.2139/ssrn.3631339,10.2139,references,https://doi.org/10.7910/DVN/TOE8I1,2022-11-02T21:40:15.000Z,2022-11-03T08:55:52.282Z
https://doi.org/10.1016/j.inteco.2022.10.006,10.1016,references,https://doi.org/10.7910/DVN/H8SFD2,2022-11-02T19:43:48.000Z,2022-11-03T08:55:52.001Z
https://doi.org/10.12688/f1000research.111000.1,10.12688,references,https://doi.org/10.7910/DVN/NTBYPX,2022-11-02T18:11:06.000Z,2022-11-03T08:55:30.361Z
https://doi.org/10.1016/j.fcr.2022.108740,10.1016,references,https://doi.org/10.7910/DVN/J9EUZU,2022-11-02T12:16:07.000Z,2022-11-03T08:55:41.763Z
https://doi.org/10.1007/s40812-020-00163-w,10.1007,references,https://doi.org/10.7910/DVN/G2VMKH,2022-11-02T06:10:18.000Z,2022-11-04T08:55:57.834Z
https://doi.org/10.1080/03623319.2022.2133670,10.1080,references,https://doi.org/10.7910/DVN/OCZNVY,2022-11-01T23:13:05.000Z,2022-11-02T08:56:09.629Z
https://doi.org/10.1111/jgs.18109,10.1111,references,https://doi.org/10.7910/DVN/HM8DOI,2022-11-01T18:42:32.000Z,2022-11-02T08:55:58.431Z
https://doi.org/10.1080/03623319.2020.1727224,10.1080,references,https://doi.org/10.7910/DVN/GDF6Z0,2022-11-01T18:40:30.000Z,2022-11-02T08:55:48.633Z
https://doi.org/10.1101/2020.07.04.188102,10.1101,references,https://doi.org/10.7910/DVN/HGRSJG,2022-11-01T14:13:03.000Z,2022-11-02T08:56:01.253Z
https://doi.org/10.1088/1748-9326/ac9ac9,10.1088,references,https://doi.org/10.7910/DVN/CBYXBY,2022-11-01T13:41:20.000Z,2022-11-02T08:55:58.068Z
https://doi.org/10.1088/2752-5309/ac8ac2,10.1088,references,https://doi.org/10.7910/DVN/VOQCHQ,2022-11-01T09:43:04.000Z,2022-11-02T08:55:59.201Z
https://doi.org/10.1017/9781108864671,10.1017,references,https://doi.org/10.7910/DVN/HQ7ZCL,2022-11-01T06:41:00.000Z,2022-11-02T08:55:48.218Z
https://doi.org/10.1186/s40878-020-00180-7,10.1186,references,https://doi.org/10.7910/DVN/NNK0CQ,2022-11-01T05:40:37.000Z,2022-11-02T08:56:01.513Z
https://doi.org/10.1145/3378393.3402285,10.1145,references,https://doi.org/10.7910/DVN/DPESAK,2022-10-31T17:12:31.000Z,2022-11-01T08:55:37.971Z
https://doi.org/10.1098/rstb.2021.0341,10.1098,references,https://doi.org/10.7910/DVN/UNNFSL,2022-10-31T15:11:18.000Z,2022-11-01T08:55:38.752Z
https://doi.org/10.1145/3377930.3390248,10.1145,references,https://doi.org/10.7910/DVN/SYBGZL,2022-10-30T22:11:11.000Z,2022-10-31T08:55:48.002Z
https://doi.org/10.1007/s11192-022-04510-7,10.1007,references,https://doi.org/10.7910/DVN/WG9VDS,2022-10-30T16:40:57.000Z,2022-10-31T08:55:39.293Z
https://doi.org/10.1007/s11192-022-04510-7,10.1007,references,https://doi.org/10.7910/DVN/TAGFBL,2022-10-30T16:40:57.000Z,2022-10-31T08:55:47.607Z
https://doi.org/10.1007/s11192-022-04510-7,10.1007,references,https://doi.org/10.7910/DVN/WNDOFL,2022-10-30T16:40:57.000Z,2022-10-31T08:55:47.772Z
https://doi.org/10.1177/1532440020933205,10.1177,references,https://doi.org/10.7910/DVN/BWHRVG,2022-10-30T15:10:21.000Z,2022-10-31T08:55:26.864Z
https://doi.org/10.1177/1532440020933205,10.1177,references,https://doi.org/10.7910/DVN/JHX654,2022-10-30T15:10:21.000Z,2022-10-31T08:55:26.944Z
https://doi.org/10.1177/1532440020933205,10.1177,references,https://doi.org/10.7910/DVN/FVOXGI,2022-10-30T15:10:21.000Z,2022-10-31T08:55:28.404Z
https://doi.org/10.1177/1532440020933205,10.1177,references,https://doi.org/10.7910/DVN/UUCWPP,2022-10-30T15:10:21.000Z,2022-10-31T08:55:28.486Z
https://doi.org/10.1177/1532440020933205,10.1177,references,https://doi.org/10.7910/DVN/GAYAKU,2022-10-30T15:10:21.000Z,2022-10-31T08:55:38.589Z
https://doi.org/10.1177/1532440020933205,10.1177,references,https://doi.org/10.7910/DVN/LFNKS4,2022-10-30T15:10:21.000Z,2022-10-31T08:55:38.833Z
https://doi.org/10.1038/s41598-022-22762-4,10.1038,references,https://doi.org/10.7910/DVN/G4TBLF,2022-10-30T11:42:35.000Z,2022-10-31T08:55:37.167Z
https://doi.org/10.1080/17457289.2020.1780431,10.1080,references,https://doi.org/10.7910/DVN/YXUV3W,2022-10-29T22:40:21.000Z,2022-10-30T08:55:38.780Z
https://doi.org/10.1016/j.foodpol.2021.102051,10.1016,references,https://doi.org/10.7910/DVN/UW4VKE,2022-10-29T07:10:41.000Z,2022-10-30T08:55:49.049Z
https://doi.org/10.1080/03050629.2022.2065272,10.1080,references,https://doi.org/10.7910/DVN/HTTWYL,2022-10-28T23:44:23.000Z,2022-10-29T08:55:38.952Z
https://doi.org/10.1080/03050629.2022.2068541,10.1080,references,https://doi.org/10.7910/DVN/MHOXDV,2022-10-28T23:42:31.000Z,2022-10-29T08:55:49.865Z
https://doi.org/10.1017/s1744137420000247,10.1017,references,https://doi.org/10.7910/DVN/ZTPW0Y,2022-10-28T21:40:13.000Z,2022-10-30T08:55:27.592Z
https://doi.org/10.1073/pnas.2203150119,10.1073,references,https://doi.org/10.7910/DVN/UUP8CX,2022-10-28T18:11:38.000Z,2022-10-29T08:55:50.354Z
https://doi.org/10.1017/9781108933179,10.1017,references,https://doi.org/10.7910/DVN/NDJUJM,2022-10-28T11:14:48.000Z,2022-10-29T08:55:51.341Z
https://doi.org/10.1017/9781108966672,10.1017,references,https://doi.org/10.7910/DVN/GDF6Z0,2022-10-28T10:52:26.000Z,2022-10-30T08:55:27.546Z
https://doi.org/10.1017/9781108860741,10.1017,references,https://doi.org/10.7910/DVN/S17DDJ,2022-10-28T10:50:55.000Z,2022-10-30T08:55:27.688Z
https://doi.org/10.1017/9781108885591,10.1017,references,https://doi.org/10.7910/DVN/IAH8OY,2022-10-28T06:40:13.000Z,2022-10-29T08:55:38.492Z
https://doi.org/10.1017/9781108885591,10.1017,references,https://doi.org/10.7910/DVN/KX5JRF,2022-10-28T06:40:13.000Z,2022-10-30T08:55:24.606Z
https://doi.org/10.1017/9781108776837,10.1017,references,https://doi.org/10.7910/DVN/ZTPW0Y,2022-10-28T06:10:12.000Z,2022-10-29T08:55:39.399Z
https://doi.org/10.1038/s41592-022-01640-x,10.1038,references,https://doi.org/10.7910/DVN/1VGTJI,2022-10-27T16:44:51.000Z,2022-10-28T08:55:51.602Z
https://doi.org/10.17605/osf.io/nvruq,10.17605,is-supplemented-by,https://doi.org/10.7910/DVN/XQODZX,2022-10-27T14:06:45.000Z,2022-10-27T14:06:46.138Z
https://doi.org/10.1111/1475-6765.12557,10.1111,references,https://doi.org/10.7910/DVN/Q6CVHX,2022-10-27T12:46:10.000Z,2022-10-28T08:55:51.217Z
https://doi.org/10.1029/2022gh000651,10.1029,references,https://doi.org/10.7910/DVN/TYOHSF,2022-10-27T11:16:55.000Z,2022-10-28T08:55:39.623Z
https://doi.org/10.1017/s0003055422000168,10.1017,references,https://doi.org/10.7910/DVN/PXXUCO,2022-10-27T10:43:33.000Z,2022-10-29T08:55:27.792Z
https://doi.org/10.1017/s0003055422000302,10.1017,references,https://doi.org/10.7910/DVN/PATI3W,2022-10-27T10:42:31.000Z,2022-10-28T08:55:51.032Z
https://doi.org/10.1017/s0003055422000351,10.1017,references,https://doi.org/10.7910/DVN/G1BZ23,2022-10-27T10:42:11.000Z,2022-10-29T08:55:27.787Z
https://doi.org/10.1017/s0003055422000223,10.1017,references,https://doi.org/10.7910/DVN/PHRNTQ,2022-10-27T10:42:10.000Z,2022-10-28T08:55:50.533Z
https://doi.org/10.1017/s0003055422000077,10.1017,references,https://doi.org/10.7910/DVN/GHZFJM,2022-10-27T10:41:56.000Z,2022-10-28T08:55:50.364Z
https://doi.org/10.1080/17512786.2022.2133780,10.1080,references,https://doi.org/10.7910/DVN/WZHCWK,2022-10-27T08:48:16.000Z,2022-10-28T08:55:50.832Z
https://doi.org/10.1017/s1537592722003176,10.1017,references,https://doi.org/10.7910/DVN/KGTRVF,2022-10-27T07:47:56.000Z,2022-10-28T08:55:40.150Z
https://doi.org/10.1080/03050629.2022.2036987,10.1080,references,https://doi.org/10.7910/DVN/28075,2022-10-26T17:42:19.000Z,2022-10-27T08:56:13.190Z
https://doi.org/10.1029/2021je007176,10.1029,references,https://doi.org/10.7910/DVN/GVOFZJ,2022-10-26T15:44:46.000Z,2022-10-27T08:55:51.559Z
https://doi.org/10.1017/xps.2021.3,10.1017,references,https://doi.org/10.7910/DVN/0Q1F1U,2022-10-26T12:42:52.000Z,2022-10-27T08:55:52.837Z
https://doi.org/10.1017/xps.2021.12,10.1017,references,https://doi.org/10.7910/DVN/VPLWKF,2022-10-26T12:42:35.000Z,2022-10-27T08:55:41.273Z
https://doi.org/10.1017/xps.2021.10,10.1017,references,https://doi.org/10.7910/DVN/LPHMB7,2022-10-26T12:42:33.000Z,2022-10-27T08:55:51.192Z
https://doi.org/10.1017/xps.2021.16,10.1017,references,https://doi.org/10.7910/DVN/QJ9RLJ,2022-10-26T12:42:17.000Z,2022-10-27T08:55:51.866Z
https://doi.org/10.1017/xps.2021.17,10.1017,references,https://doi.org/10.7910/DVN/38UTBF,2022-10-26T12:42:04.000Z,2022-10-27T08:55:40.485Z
https://doi.org/10.1017/xps.2021.15,10.1017,references,https://doi.org/10.7910/DVN/VL4UTZ,2022-10-26T12:42:00.000Z,2022-10-27T08:55:51.453Z
https://doi.org/10.3847/1538-4357/ac93fb,10.3847,references,https://doi.org/10.7910/DVN/IOURXN,2022-10-26T11:47:36.000Z,2022-10-27T08:56:03.100Z
https://doi.org/10.1145/3404111.3404114,10.1145,references,https://doi.org/10.7910/DVN/LW0BTB,2022-10-26T11:40:26.000Z,2022-10-27T08:56:03.774Z
https://doi.org/10.3390/pharmaceutics14102248,10.3390,references,https://doi.org/10.7910/DVN/OVHAW8,2022-10-26T09:44:46.000Z,2022-10-27T08:55:51.782Z
https://doi.org/10.5964/ps.7583,10.5964,references,https://doi.org/10.7910/DVN/TZJGAT,2022-10-26T07:15:48.000Z,2022-10-27T08:55:41.139Z
https://doi.org/10.1080/02589001.2020.1774048,10.1080,references,https://doi.org/10.7910/DVN/PDYRWL,2022-10-26T05:15:34.000Z,2022-10-27T08:55:50.933Z
https://doi.org/10.1016/j.dib.2022.108691,10.1016,references,https://doi.org/10.7910/DVN/YKDWJD,2022-10-26T05:03:20.000Z,2022-10-27T08:55:52.382Z
https://doi.org/10.1080/17457289.2021.1949327,10.1080,references,https://doi.org/10.7910/DVN/DUS88V,2022-10-25T19:14:42.000Z,2022-10-26T08:55:40.851Z
https://doi.org/10.1080/17457289.2021.1962329,10.1080,references,https://doi.org/10.7910/DVN/YLYV32,2022-10-25T18:41:22.000Z,2022-10-26T08:55:39.685Z
https://doi.org/10.1080/17457289.2021.1962329,10.1080,references,https://doi.org/10.7910/DVN/UELCWA,2022-10-25T18:41:22.000Z,2022-10-26T08:55:39.783Z
https://doi.org/10.1080/17457289.2021.1962329,10.1080,references,https://doi.org/10.7910/DVN/XFXJVY,2022-10-25T18:41:22.000Z,2022-10-26T08:55:39.802Z
https://doi.org/10.1080/17457289.2021.1962329,10.1080,references,https://doi.org/10.7910/DVN/LRUMIC,2022-10-25T18:41:22.000Z,2022-10-26T08:55:39.809Z
https://doi.org/10.1080/17457289.2021.1962329,10.1080,references,https://doi.org/10.7910/DVN/FPWGOM,2022-10-25T18:41:22.000Z,2022-10-26T08:55:39.885Z
https://doi.org/10.1080/17457289.2021.1962329,10.1080,references,https://doi.org/10.7910/DVN/0UAZ5C,2022-10-25T18:41:22.000Z,2022-10-26T08:55:39.909Z
https://doi.org/10.1080/17457289.2021.1962329,10.1080,references,https://doi.org/10.7910/DVN/LXQ7OE,2022-10-25T18:41:22.000Z,2022-10-26T08:55:40.038Z
https://doi.org/10.1080/17457289.2021.1962329,10.1080,references,https://doi.org/10.7910/DVN/ZSBZ7K,2022-10-25T18:41:22.000Z,2022-10-26T08:55:40.050Z
https://doi.org/10.1080/17457289.2021.1962329,10.1080,references,https://doi.org/10.7910/DVN/ACM1RU,2022-10-25T18:41:22.000Z,2022-10-26T08:55:40.883Z
https://doi.org/10.7554/elife.81527,10.7554,is-supplemented-by,https://doi.org/10.7910/DVN/QQMNQK,2022-10-25T16:43:28.000Z,2022-10-26T08:55:28.673Z
https://doi.org/10.7554/elife.81527,10.7554,is-supplemented-by,https://doi.org/10.7910/DVN/KTQT27,2022-10-25T16:43:28.000Z,2022-10-26T08:55:28.675Z
https://doi.org/10.7554/elife.81527,10.7554,is-supplemented-by,https://doi.org/10.7910/DVN/YU1N1A,2022-10-25T16:43:28.000Z,2022-10-26T08:55:32.259Z
https://doi.org/10.1007/s11116-022-10343-3,10.1007,references,https://doi.org/10.7910/DVN/YKDWJD,2022-10-25T15:49:10.000Z,2022-10-26T08:55:43.310Z
https://doi.org/10.30784/epfad.1156359,10.30784,references,https://doi.org/10.7910/DVN/WKOKHF,2022-10-25T13:44:25.000Z,2022-10-26T08:55:40.025Z
https://doi.org/10.1186/s40878-020-00176-3,10.1186,references,https://doi.org/10.7910/DVN/TTMZ08,2022-10-25T11:13:22.000Z,2022-10-26T08:55:40.803Z
https://doi.org/10.1016/j.cmpbup.2022.100077,10.1016,references,https://doi.org/10.7910/DVN/KPDKB3,2022-10-25T10:46:38.000Z,2022-10-26T08:56:01.531Z
https://doi.org/10.1145/3549206.3549291,10.1145,references,https://doi.org/10.7910/DVN/TDOAPG,2022-10-24T20:12:11.000Z,2022-10-25T08:55:38.374Z
https://doi.org/10.1080/13876988.2020.1749518,10.1080,references,https://doi.org/10.7910/DVN/IG0UN2,2022-10-24T19:40:51.000Z,2022-10-25T08:55:38.422Z
https://doi.org/10.1080/2158379x.2022.2127279,10.1080,references,https://doi.org/10.7910/DVN/28075,2022-10-24T16:14:37.000Z,2022-10-25T08:55:49.395Z
https://doi.org/10.1111/1475-6765.12403,10.1111,references,https://doi.org/10.7910/DVN/LCZTAN,2022-10-24T07:12:45.000Z,2022-10-25T08:55:49.202Z
https://doi.org/10.1057/s41309-020-00090-0,10.1057,references,https://doi.org/10.7910/DVN/3WZFK9,2022-10-23T09:40:49.000Z,2022-10-24T08:55:39.549Z
https://doi.org/10.1007/s10822-022-00486-x,10.1007,references,https://doi.org/10.7910/DVN/OVHAW8,2022-10-22T08:46:50.000Z,2022-10-23T08:55:42.810Z
https://doi.org/10.1038/s41597-022-01742-3,10.1038,references,https://doi.org/10.7910/DVN/HOKEMF,2022-10-22T07:43:34.000Z,2022-10-23T08:55:31.348Z
https://doi.org/10.1038/s41597-022-01742-3,10.1038,references,https://doi.org/10.7910/DVN/ITCOGT,2022-10-22T07:43:34.000Z,2022-10-23T08:55:31.412Z
https://doi.org/10.1038/s41597-022-01742-3,10.1038,references,https://doi.org/10.7910/DVN/W8XTSD,2022-10-22T07:43:34.000Z,2022-10-23T08:55:31.592Z
https://doi.org/10.1007/s11356-022-21099-9,10.1007,references,https://doi.org/10.7910/DVN/XTAQMC,2022-10-21T21:41:23.000Z,2022-10-22T08:55:50.034Z
https://doi.org/10.1029/2022rs007492,10.1029,references,https://doi.org/10.7910/DVN/MTGAVH,2022-10-21T15:43:18.000Z,2022-10-22T08:55:49.888Z
https://doi.org/10.1029/2022rs007492,10.1029,references,https://doi.org/10.7910/DVN/HHJFXY,2022-10-21T15:43:18.000Z,2022-10-22T08:56:00.334Z
https://doi.org/10.1007/s11356-022-23652-y,10.1007,references,https://doi.org/10.7910/DVN/YGIVCD,2022-10-21T09:45:04.000Z,2022-10-22T08:55:59.486Z
https://doi.org/10.1007/s11109-022-09829-8,10.1007,references,https://doi.org/10.7910/DVN/ZSBZ7K,2022-10-21T07:16:39.000Z,2022-10-22T08:55:50.498Z
https://doi.org/10.1080/10168737.2020.1750046,10.1080,references,https://doi.org/10.7910/DVN/DENAF5,2022-10-20T22:41:06.000Z,2022-10-21T08:55:58.834Z
https://doi.org/10.1098/rspb.2020.0270,10.1098,references,https://doi.org/10.7910/DVN/ZSWZIA,2022-10-20T21:42:15.000Z,2022-10-21T08:56:20.503Z
https://doi.org/10.1080/09644008.2022.2137497,10.1080,references,https://doi.org/10.7910/DVN/LHYQFM,2022-10-20T18:14:33.000Z,2022-10-21T08:56:19.921Z
https://doi.org/10.1038/s41893-022-00969-7,10.1038,references,https://doi.org/10.7910/DVN/PRFF8V,2022-10-20T16:43:20.000Z,2022-10-21T08:56:09.661Z
https://doi.org/10.1093/oso/9780190922504.001.0001,10.1093,references,https://doi.org/10.7910/DVN/GDF6Z0,2022-10-20T08:51:11.000Z,2022-10-21T08:56:20.341Z
https://doi.org/10.1093/oso/9780197633946.001.0001,10.1093,references,https://doi.org/10.7910/DVN/E9N6PH,2022-10-20T08:49:32.000Z,2022-10-21T08:56:09.454Z
https://doi.org/10.12688/f1000research.73351.2,10.12688,references,https://doi.org/10.7910/DVN/EYNSNP,2022-10-19T13:42:08.000Z,2022-10-21T08:55:26.283Z
https://doi.org/10.1111/psq.12642,10.1111,references,https://doi.org/10.7910/DVN/GDF6Z0,2022-10-19T11:12:43.000Z,2022-10-20T08:56:20.071Z
https://doi.org/10.1111/peps.12543,10.1111,references,https://doi.org/10.7910/DVN/UF52WY,2022-10-19T05:15:36.000Z,2022-10-20T08:56:19.796Z
https://doi.org/10.1017/s0007123419000735,10.1017,references,https://doi.org/10.7910/DVN/OSSY4B,2022-10-18T22:10:14.000Z,2022-10-20T08:55:58.930Z
https://doi.org/10.1111/polp.12345,10.1111,references,https://doi.org/10.7910/DVN/T2PW7F,2022-10-18T05:45:03.000Z,2022-10-19T08:55:50.136Z
https://doi.org/10.1073/pnas.2210988119,10.1073,references,https://doi.org/10.7910/DVN/SFQTJZ,2022-10-17T20:51:40.000Z,2022-10-18T08:55:57.472Z
https://doi.org/10.1038/s41467-022-33531-2,10.1038,references,https://doi.org/10.7910/DVN/VOQCHQ,2022-10-17T15:42:11.000Z,2022-10-18T08:56:02.480Z
https://doi.org/10.5194/acp-22-13303-2022,10.5194,references,https://doi.org/10.7910/DVN/4PQXQF,2022-10-17T13:17:54.000Z,2022-10-18T08:55:29.496Z
https://doi.org/10.1017/pan.2020.2,10.1017,references,https://doi.org/10.7910/DVN/VZFXYW,2022-10-17T12:40:46.000Z,2022-10-18T08:55:51.435Z
https://doi.org/10.1017/s0043887122000090,10.1017,references,https://doi.org/10.7910/DVN/S3NRQL,2022-10-17T11:16:34.000Z,2022-10-18T08:55:51.904Z
https://doi.org/10.1017/ssh.2022.17,10.1017,references,https://doi.org/10.7910/DVN/QX1RPK,2022-10-17T10:16:02.000Z,2022-10-18T08:55:40.519Z
https://doi.org/10.1017/ssh.2022.17,10.1017,references,https://doi.org/10.7910/DVN/OCUCTU,2022-10-17T10:16:02.000Z,2022-10-18T08:55:40.673Z
https://doi.org/10.1017/ssh.2022.17,10.1017,references,https://doi.org/10.7910/DVN/XSRAY9,2022-10-17T10:16:02.000Z,2022-10-18T08:55:40.821Z
https://doi.org/10.1017/s0003055422000910,10.1017,references,https://doi.org/10.7910/DVN/MB8FGY,2022-10-17T09:50:33.000Z,2022-10-18T08:56:01.481Z
https://doi.org/10.1093/oso/9780195397789.001.0001,10.1093,references,https://doi.org/10.7910/DVN/AMRXJA,2022-10-17T08:41:40.000Z,2022-10-18T08:55:50.270Z
https://doi.org/10.1017/pan.2022.24,10.1017,references,https://doi.org/10.7910/DVN/CLQY6O,2022-10-17T08:19:26.000Z,2022-10-18T08:56:02.654Z
https://doi.org/10.1017/pan.2022.25,10.1017,references,https://doi.org/10.7910/DVN/S44D0E,2022-10-17T08:18:10.000Z,2022-10-18T08:56:02.517Z
https://doi.org/10.1145/3511808.3557340,10.1145,references,https://doi.org/10.7910/DVN/OMV93V,2022-10-16T11:40:15.000Z,2022-10-17T08:55:38.246Z
https://doi.org/10.1007/s10657-020-09643-9,10.1007,references,https://doi.org/10.7910/DVN/NFXWUO,2022-10-16T10:41:51.000Z,2022-10-17T08:55:38.661Z
https://doi.org/10.1016/j.tra.2022.08.012,10.1016,references,https://doi.org/10.7910/DVN/JIISNB,2022-10-15T23:12:23.000Z,2022-10-16T08:55:59.096Z
https://doi.org/10.1080/21565503.2020.1724161,10.1080,references,https://doi.org/10.7910/DVN/GDF6Z0,2022-10-15T21:10:29.000Z,2022-10-16T08:55:59.612Z
https://doi.org/10.1017/9781108672337,10.1017,references,https://doi.org/10.7910/DVN/PE8TWP,2022-10-15T09:41:22.000Z,2022-10-16T08:55:58.974Z
https://doi.org/10.1111/lsq.12276,10.1111,references,https://doi.org/10.7910/DVN/IG0UN2,2022-10-15T08:11:58.000Z,2022-10-16T08:55:58.879Z
https://doi.org/10.1101/2022.10.10.511492,10.1101,references,https://doi.org/10.7910/DVN/ZKGPQO,2022-10-15T04:24:49.000Z,2022-10-16T08:55:58.901Z
https://doi.org/10.1177/00223433221095886,10.1177,references,https://doi.org/10.7910/DVN/4JQRCL,2022-10-14T13:21:36.000Z,2022-10-15T08:55:40.549Z
https://doi.org/10.1038/s41597-022-01737-0,10.1038,references,https://doi.org/10.7910/DVN/CBYXBY,2022-10-14T12:20:40.000Z,2022-10-15T08:55:29.387Z
https://doi.org/10.1038/s41597-022-01737-0,10.1038,references,https://doi.org/10.7910/DVN/O6ICJP,2022-10-14T12:20:40.000Z,2022-10-15T08:55:29.665Z
https://doi.org/10.1017/xps.2022.24,10.1017,references,https://doi.org/10.7910/DVN/E6J9AS,2022-10-14T09:15:00.000Z,2022-10-16T08:55:37.077Z
https://doi.org/10.1017/s0003055422000971,10.1017,references,https://doi.org/10.7910/DVN/DSCREK,2022-10-14T09:14:44.000Z,2022-10-15T08:55:51.365Z
https://doi.org/10.1017/s0143814x2000001x,10.1017,references,https://doi.org/10.7910/DVN/AMRXJA,2022-10-14T03:10:36.000Z,2022-10-15T08:55:50.695Z
https://doi.org/10.12688/gatesopenres.13570.2,10.12688,references,https://doi.org/10.7910/DVN/OHAONX,2022-10-13T12:15:37.000Z,2022-10-14T08:55:42.619Z
https://doi.org/10.1017/s0007123422000436,10.1017,references,https://doi.org/10.7910/DVN/T3UP6R,2022-10-13T08:47:26.000Z,2022-10-14T08:55:42.098Z
https://doi.org/10.1017/s1537592722002730,10.1017,references,https://doi.org/10.7910/DVN/3QQ40C,2022-10-13T07:47:05.000Z,2022-10-14T08:56:03.779Z
https://doi.org/10.3390/s22207736,10.3390,references,https://doi.org/10.7910/DVN/3PDXSI,2022-10-13T03:45:58.000Z,2022-10-14T08:55:42.187Z
https://doi.org/10.1057/s41599-022-01374-3,10.1057,references,https://doi.org/10.7910/DVN/IBCQDR,2022-10-12T23:45:36.000Z,2022-10-13T08:55:51.931Z
https://doi.org/10.1111/1475-6765.12382,10.1111,references,https://doi.org/10.7910/DVN/UJDXNE,2022-10-12T23:43:44.000Z,2022-10-13T08:56:02.812Z
https://doi.org/10.1364/oe.471108,10.1364,references,https://doi.org/10.7910/DVN/AZSCI8,2022-10-12T17:15:23.000Z,2022-10-13T08:56:01.941Z
https://doi.org/10.1080/03050629.2022.2115038,10.1080,references,https://doi.org/10.7910/DVN/MPQUE2,2022-10-12T10:12:04.000Z,2022-10-13T08:56:02.134Z
https://doi.org/10.7554/elife.80015,10.7554,is-supplemented-by,https://doi.org/10.7910/DVN/JLIKOZ,2022-10-12T08:43:14.000Z,2022-10-13T08:55:29.906Z
https://doi.org/10.1007/s12134-019-00754-0,10.1007,references,https://doi.org/10.7910/DVN/OR6MHT,2022-10-11T21:43:28.000Z,2022-10-12T08:56:30.929Z
https://doi.org/10.1029/2022gl099755,10.1029,references,https://doi.org/10.7910/DVN/Y8PZLN,2022-10-11T19:15:14.000Z,2022-10-12T08:56:22.979Z
https://doi.org/10.1029/2021jd035199,10.1029,references,https://doi.org/10.7910/DVN/GBRCWW,2022-10-11T18:11:27.000Z,2022-10-12T08:56:11.728Z
https://doi.org/10.12688/f1000research.122977.1,10.12688,references,https://doi.org/10.7910/DVN/XXOEWV,2022-10-11T17:11:57.000Z,2022-10-12T08:56:00.114Z
