datasetVersionId,persistentUrl,persistent_id,title
3665,https://hdl.handle.net/1902.29/CD-0224,,1995 Fetal Death Data File
4545,https://hdl.handle.net/1902.29/D-33411,,"Arizona Statewide Survey, Fall 1998"
2881,https://hdl.handle.net/1902.29/H-854002,,"Harris 1985 American Teacher Survey, study no. 854002"
31272,https://doi.org/10.15139/S3/GM9MSV,,Affective Forecasting and Performance 2016 - Study 1
3631,https://hdl.handle.net/1902.29/D-31622,,"Carolina Poll, Fall 2002"
31093,https://doi.org/10.15139/S3/UDSIGO,,Rowell et al Supplement Eliquid chemical composition
5259,https://hdl.handle.net/1902.29/11319,,2006 Consumer Data - North Carolina
2877,https://hdl.handle.net/1902.29/H-851214,,"Harris 1985 Business Week Corporate Mergers Survey, study no. 851214"
3707,https://hdl.handle.net/1902.29/CD-0012,,Statistical Abstract of the United States 1997
1661,https://hdl.handle.net/1902.29/D-30624,,"City Reference File, 1992"
369,https://hdl.handle.net/1902.29/11526,,Emory University Libraries Annual Survey 2008
1952,https://doi.org/10.15139/S3/12263,,"Southern Opinion Research Survey 227, 1998"
2311,https://hdl.handle.net/1902.29/H-P3859T,,"Harris 1978 Congressional Election Survey, study no. P3859T"
31270,https://doi.org/10.15139/S3/YOGIAG,,Replication Data for: Risk and Reform: Explaining Support for Constitutional Convention Referendums
1989,https://hdl.handle.net/1902.29/11609,,"Replication data for: State Legislative Elections, 1967–2003: Announcing the Completion of a Cleaned and Updated Dataset"
2712,https://hdl.handle.net/1902.29/H-802118,,"Harris 1980 ABC News Presidential Election Survey, study no. 802118"
4977,https://hdl.handle.net/1902.29/D-16183,,"USA TODAY 1984 Vice Presidential Debate Poll, Study no. 1407"
25355,https://hdl.handle.net/1902.29/D-31618,,"Grand Canyon State Poll, Fall 2002 Part 1"
29708,https://doi.org/10.15139/S3/C6RK8Q,,Demonstration Dataset
1267,https://hdl.handle.net/1902.29/11710,,Cebu Survey Supplemental Files
1726,https://hdl.handle.net/1902.29/D-985,,Energy conservation in North Carolina residences
1329,https://doi.org/10.15139/S3/12185,,"Microblogging in the community college history classroom, 2015"
2726,https://hdl.handle.net/1902.29/H-812014,,"Harris 1981 Virgin Islands Survey, study no. 812014"
167,https://doi.org/10.15139/S3/12325,,"[Exp 13] Beatriz PANIAGUA's Rat pup brain structures at post-natal day 14 (""Duke Hi-Res MRI Experiment"")"
3901,https://hdl.handle.net/1902.29/CD-10943,,Current population survey ... annual demographic files
31788,https://doi.org/10.15139/S3/C4NO7E,,Data and Codes for Assessing North Carolina Community Flood Vulnerability and Risks with an Empirical Predictive Modeling Approach
4193,https://hdl.handle.net/1902.29/D-30351,,"Texas Poll Data Quarterly Surveys, Fall 1985"
3513,https://hdl.handle.net/1902.29/CAPS-SELFCM,,"Religious Attitude, Self-Consciousness, Self Monitoring Scales (CAPS-SELFCM and CAPS-PPSELFCM and CAPS-FSELFCM module)"
4276,https://hdl.handle.net/1902.29/D-30762,,California Poll May 1980
949,https://hdl.handle.net/1902.29/11183,,"OPPERA Baseline Profile of Mood States Bipolar (POMS), Case-Control Study of Chronic TMD"
4767,https://hdl.handle.net/1902.29/D-30886,,Gallup Polls (USA) 1982 no. 8203
3408,https://hdl.handle.net/1902.29/CAPS-DIARY,,Time Diary Study (CAPS-DIARY module)
1010,https://hdl.handle.net/1902.29/11786,,The Simon Poll: Spring 2014 [Illinois Statewide]
31054,https://doi.org/10.15139/S3/0CL3DL,,"PEPFAR’s Monitoring, Evaluation, and Reporting (MER) Orphans and Vulnerable Children (OVC) Essential Survey Indicators (ESI) data set"
4414,https://hdl.handle.net/1902.29/D-31094,,"The Rhode Island Survey, October 1992"
896,https://hdl.handle.net/1902.29/11576,,"OPPERA Comprehensive Pain Screening Questionnaire (CPSQ), Case-Control Study of Chronic TMD"
26459,https://doi.org/10.15139/S3/ZCMMXU,,[23] State Trait Anxiety Inventory
2475,https://hdl.handle.net/1902.29/H-1942,,"Harris 1969 New York City Housing Survey, study no. 1942"
4726,https://hdl.handle.net/1902.29/D-17300,,"Raleigh News and Observer Cigarette Poll, July 1986"
198,https://hdl.handle.net/1902.29/10888,,Replication data for: Carleton Campus Energy and Sustainability data
31389,https://doi.org/10.15139/S3/FUC5EW,,Data for Placental microRNA Expression Associates with Birthweight through Control of Adipokines: Results from Two Independent Cohorts
4534,https://hdl.handle.net/1902.29/D-33377,,"Wisconsin Opinions, April 1996 - June 1997"
2216,https://hdl.handle.net/1902.29/H-1173,,"Harris 1962 New Hampshire Election Survey, study no. 1173"
2407,https://hdl.handle.net/1902.29/H-1729,,"Harris 1967 Job Corps Terminees Survey, study no. 1729"
1787,https://hdl.handle.net/1902.29/10907,,1990 census of population and housing. Summary tape file 1A. East South Central Division.
3341,https://hdl.handle.net/1902.29/CAPS-HAPPYQ,,Bradburn Happiness Scale (CAPS-HAPPYQ module)
3149,https://hdl.handle.net/1902.29/H-922021,,"Harris 1993 American Teachers Survey, study no. 922021"
2419,https://hdl.handle.net/1902.29/H-1804,,"Harris 1968 Black College Seniors Peace Corps Survey, study no. 1804"
31677,https://doi.org/10.15139/S3/N4B6S0,,"Monmouth University National Poll, Number 191"
3898,https://hdl.handle.net/1902.29/CD-10939,,"108th Congressional district summary files : census of population and housing, 2000."
2616,https://hdl.handle.net/1902.29/H-718210,,"Harris 1997 National Issues Survey, study no. 718210"
5084,https://hdl.handle.net/1902.29/D-16240,,"USA TODAY 1991 Kennedy Rape Poll, Study no. 3243"
2845,https://hdl.handle.net/1902.29/H-842227,,"Harris 1984 Business Week Business Executives Survey, study no. 842227"
1527,https://hdl.handle.net/1902.29/11130,,"Monmouth University New Jersey Poll, Number 33"
1648,https://hdl.handle.net/1902.29/D-277,,Mexico
4261,https://hdl.handle.net/1902.29/D-30718,,"Eagleton Poll, No. 50 (October 1983)"
2029,https://doi.org/10.15139/S3/12169,,"Replication data for:  The Electoral Determinants of State Welfare Effort in the U.S. South, 1960-2008"
31341,https://doi.org/10.15139/S3/XSZGXR,,Supplemental Materials - Lower metabolic flexibility following a standardized meal challenge among adults with cardiometabolic diseases
1905,https://hdl.handle.net/1902.29/11735,,RLMS-HSE Household and Individual Data
3557,https://hdl.handle.net/1902.29/CAPS-UPLIFT,,Perceived Daily Stress (CAPS-UPLIFT module)
4116,https://hdl.handle.net/1902.29/D-30374,,"Tennessee Poll, Fall 1991"
5141,https://hdl.handle.net/1902.29/10701,,Burkina Faso PLACE Study 2001
1936,https://doi.org/10.15139/S3/12219,,"Southern Opinion Research Survey 054, 1991"
2162,https://hdl.handle.net/1902.29/D-20278,,"South Carolina State Policy Survey, 1989"
3413,https://hdl.handle.net/1902.29/CAPS-LONE,,Loneliness Scale (CAPS-LONE module)
5016,https://hdl.handle.net/1902.29/D-16130,,"USA TODAY 1987 Religion Poll, Study no. 3037"
1430,https://hdl.handle.net/1902.29/11359,,2007 Business Data - North Carolina
2074,https://hdl.handle.net/1902.29/11289,,Test: Expression data from HPV cancer cell lines
3621,https://hdl.handle.net/1902.29/D-30468,,"Carolina Poll, Fall 1985"
4783,https://hdl.handle.net/1902.29/D-30973,,"Times Mirror Technology and On-Line Use Survey, October 1995"
4908,https://hdl.handle.net/1902.29/D-922,,"National KAP survey (Urban part), 1966"
2889,https://hdl.handle.net/1902.29/H-861008,,"Harris 1986 CPAs and Accounting Profession Survey, study no. 861008"
2794,https://hdl.handle.net/1902.29/H-828436,,"Harris 1998 American's Knowledge and Attitudes About Periodontal Health Survey, study no. 828436"
2939,https://hdl.handle.net/1902.29/H-871104,,"Harris 1987 Iran-Contra Affair Survey, study no. 871104"
3434,https://hdl.handle.net/1902.29/CAPS-EMPATHY,,Interpersonal Reactivity Index (CAPS-EMPATHY module)
5004,https://hdl.handle.net/1902.29/D-16124,,"USA TODAY 1987 Gary Hart Poll, Study no. 3022"
1704,https://hdl.handle.net/1902.29/D-439,,Southeastern regional survey I
30530,https://doi.org/10.15139/S3/WEY7SH,,Jordan Branham Replication Project for POLI 784
898,https://hdl.handle.net/1902.29/11581,,"OPPERA Clinical Examination and Pressure-Pain, Case-Control Study of Chronic TMD"
4231,https://hdl.handle.net/1902.29/D-30683,,"Eagleton Poll, No. 83 (February 1991)"
4214,https://hdl.handle.net/1902.29/D-30360,,Texas Poll Data Quarterly Surveys
1624,https://hdl.handle.net/1902.29/11638,,Statistical Computing: Stata
3401,https://hdl.handle.net/1902.29/CAPS-LIFELOVE,,Maccoby's Love of Life Scale (CAPS-LIFELOVE module)
30869,https://doi.org/10.15139/S3/12274,,Bangladesh Urban Health Survey (UHS) 2013
2851,https://hdl.handle.net/1902.29/H-842233,,"Harris 1984 Business Week Presidential Election Survey, study no. 842233A"
5098,https://hdl.handle.net/1902.29/D-16254,,"USA TODAY Iraq Military Families Poll, Study no. 3233"
30351,https://doi.org/10.15139/S3/RCBIHE,,"Monmouth University National Poll, Number 140"
31461,https://hdl.handle.net/1902.29/H-27487,,"Harris 2006 Listening to Mothers Postpartum, study no. 27487"
3031,https://hdl.handle.net/1902.29/H-912071,,"Harris 1991 Japan and School Reform Survey, study nos. 912071, 913009, 912076"
3939,https://hdl.handle.net/1902.29/CD-11003,,"Multiple Cause of Death File, 1994, Series 20, No. 6H"
1393,https://hdl.handle.net/1902.29/11096,,Value of library and information services in patient care
806,https://hdl.handle.net/1902.29/10314,,North Carolina Vital Statistics -- Divorces 1980
4359,https://hdl.handle.net/1902.29/D-31016,,"The California Poll, August 1981"
2285,https://hdl.handle.net/1902.29/H-P3743,,"Harris 1977 Frost/Nixon TV Appearance Survey, study no. P3743"
4660,https://hdl.handle.net/1902.29/D-33539,,"Buckeye State Poll, August 2001"
31348,https://doi.org/10.15139/S3/6QY918,,Replication Data for Survival Analysis of OPPERA data with Missing Censoring Indicators
4520,https://hdl.handle.net/1902.29/D-33363,,"California Poll, August 1993"
3556,https://hdl.handle.net/1902.29/CAPS-VFE4MMPI,,Connotative Aspects of Vague Frequency Expressions (CAPS-VFE4MMPI module)
3236,https://hdl.handle.net/1902.29/H-951101,,"Harris 1995 Public Opinion Survey, study no. 951101"
2482,https://hdl.handle.net/1902.29/H-1956,,"Harris 1969 San Diego Community Leader's Media Survey, study no. 1956"
2440,https://hdl.handle.net/1902.29/H-1398,,"Harris 1964 Connecticut Presidential Election Survey, study no. 1398"
2274,https://hdl.handle.net/1902.29/H-13599,,"Harris 2001 National Issues Survey, study no. 13599"
4386,https://hdl.handle.net/1902.29/D-31080,,"The Rhode Island Survey, February 1989"
461,https://hdl.handle.net/1902.29/10661,,Nigeria COMPASS Baseline Evaluation
3421,https://hdl.handle.net/1902.29/CAPS-LUNAR,,Lunar Survival (CAPS-LUNAR CAPS-LUNAR1 CAPS-LUNAR2 AND CAPS-LUNAR_ARCTIC modules)
2963,https://hdl.handle.net/1902.29/H-884026,,"Harris 1989 Arizona Health Care Survey, study no. 884026"
5270,https://hdl.handle.net/1902.29/11572,,2012 Business Data - North Carolina
5128,https://doi.org/10.15139/S3/11900,,"National Longitudinal Study of Adolescent to Adult Health (Add Health) Wave I, 1994-1995"
30636,https://doi.org/10.15139/S3/QABDZL,,"PLACE Swaziland Adolescent Girls and Young Women, Their Partners, and Men"
1439,https://hdl.handle.net/1902.29/11368,,2007 Consumer Data - North Carolina
30792,https://doi.org/10.15139/S3/RZPB1Z,,MCIP Model Version 4.3 Output Data -- 5/2015-9/2015 Northeast US_4km
5302,https://hdl.handle.net/1902.29/11782,,The Simon Poll: Fall 2010 [Illinois Statewide]
5367,https://hdl.handle.net/1902.29/11261,,"OPPERA Demographics, Case-Control Study of Chronic TMD"
30770,https://doi.org/10.15139/S3/QNVHJY,,Supplemental Files
4274,https://hdl.handle.net/1902.29/D-30776,,California Poll April 1984
4753,https://hdl.handle.net/1902.29/D-219,,"Dental attitudes and behavior, 1959"
31797,https://doi.org/10.15139/S3/FRB2ZC,,When do mice start to see?
30714,https://doi.org/10.15139/S3/I3YOUV,,"Vision Zero Chicago (2017). Chicago, Illinois"
3276,https://hdl.handle.net/1902.29/H-15283,,"Harris 2002 Listening to Mothers I Survery, study no. 15283"
3912,https://hdl.handle.net/1902.29/CD-10957,,Census 2000. Summary file 1 : census of population and housing : national file.
2547,https://hdl.handle.net/1902.29/H-7482,,"Harris 1974 Product Safety Survey, study no. 7482"
4050,https://hdl.handle.net/1902.29/C-19911,,"Census of Population and Housing, 1990"
2226,https://hdl.handle.net/1902.29/H-12006,,"Harris 1999 National Issues Survey, study no. 12006"
4957,https://hdl.handle.net/1902.29/D-16197,,"USA TODAY Outdoor Activities Poll, Study no. 3159"
1707,https://hdl.handle.net/1902.29/D-443,,Special election day survey in Michigan's eighth congressional district
1198,https://hdl.handle.net/1902.29/11704,,"Cebu Child Follow-up Survey, 2007"
3190,https://hdl.handle.net/1902.29/H-933003,,"Harris 1993 Child-Mother Comfort Survey, study no. 933003"
1012,https://doi.org/10.15139/S3/11999,,The Simon Poll: (Spring 2015) [Illinois Statewide]
1959,https://doi.org/10.15139/S3/12277,,"Southern Opinion Research Survey 109, 1993"
2265,https://hdl.handle.net/1902.29/H-2434,,"Harris 1974 Watergate Survey, study no. 2434"
1662,https://hdl.handle.net/1902.29/D-30630,,"Compressed Mortality File, 1968-88"
3067,https://hdl.handle.net/1902.29/H-902041,,"Harris 1990 Omnibus Public Opinion Survey, study no. 902041"
3699,https://hdl.handle.net/1902.29/CD-0006,,"Trade Analysis and Information Systems (TRAINS), Autumn 1995"
31283,https://doi.org/10.15139/S3/OKCXPZ,,Replication Data for: How State Responses to Economic Crisis Shape Income Inequality and Financial Well-Being
31123,https://doi.org/10.15139/S3/M9UKXF,,"Dyadic Touch Study, 2015"
5145,https://hdl.handle.net/1902.29/11214,,Ghana PLACE Study 2005
3497,https://hdl.handle.net/1902.29/CAPS-RECRE,,Recreational Activities (CAPS-RECRE module)
3965,https://hdl.handle.net/1902.29/CD-11026,,Geographic Names Information System (GNIS) digital gazetteer.
31844,https://doi.org/10.15139/S3/2MWHVA,,"Monmouth University National Poll, Number 214"
4031,https://hdl.handle.net/1902.29/C-118,,"Census of retail trade, 1982"
3740,https://hdl.handle.net/1902.29/CD-0230,,"Health, United States, 2007"
31281,https://doi.org/10.15139/S3/YPVP7C,,NGO Health Service Delivery Project (NHSDP) Endline Rural/Urban Survey 2017
2855,https://hdl.handle.net/1902.29/H-844003,,"Harris 1984 Health Maintence Organization Survey, study no. 844003"
3297,https://hdl.handle.net/1902.29/H-37077,,"Harris 2009 Public Opinion Survey, study no. 37077"
31052,https://hdl.handle.net/1902.29/11736,,RLMS-HSE Community Data
3233,https://hdl.handle.net/1902.29/H-944008,,"Harris 1994 American Families Survey, study no. 944008"
5160,https://hdl.handle.net/1902.29/11678,,"Cebu Food Price Baseline Survey, 1983-1986"
5252,https://hdl.handle.net/1902.29/11352,,2000 Business Data - North Carolina
657,https://hdl.handle.net/1902.29/10191,,North Carolina Vital Statistics -- Deaths 1987
3844,https://hdl.handle.net/1902.29/CD-0189,,"Vital Statistics of the United States, 2000, Volume 1, Natality"
3795,https://hdl.handle.net/1902.29/CD-0140,,"Integrated Postsecondary Education Data System (IPEDS), 1990"
3030,https://hdl.handle.net/1902.29/H-901104,,"Harris 1990 Public Opinion Survey, study no. 901104"
3772,https://hdl.handle.net/1902.29/CD-0059,,"The American Housing Survey, 1997, National Microdata"
3704,https://hdl.handle.net/1902.29/CD-0090,,"1997 Economic Census Report Series, Disc 1F"
29435,https://doi.org/10.15139/S3/UFDBYW,,Mozambique Household De-identified Survey Data
1865,https://hdl.handle.net/1902.29/D-17534,,Condiciones basicas de vida campesino Salvadoreno
2777,https://hdl.handle.net/1902.29/H-822102,,"Harris 1982 Omnibus State of the Union Address Survey, study no. 822102"
2970,https://hdl.handle.net/1902.29/H-881023,,"Harris 1988 Court Reform Survey, study no. 881023"
4664,https://hdl.handle.net/1902.29/D-33543,,"Buckeye State Poll, November 2001"
5349,https://hdl.handle.net/1902.29/11885,,"OPPERA Pittsburgh Sleep Quality Index (PSQI), Prospective Cohort Study of First-Onset TMD"
29234,https://doi.org/10.15139/S3/H5S3W8,,"Monmouth University National Poll, Number 109"
4141,https://hdl.handle.net/1902.29/D-20284,,"Maryland Poll Spring, 1990"
918,https://hdl.handle.net/1902.29/11872,,"OPPERA Comprehensive Pain Screening Questionnaire (CPSQ), Prospective Cohort Study of First-Onset TMD"
31570,https://doi.org/10.15139/S3/VE4SAB,,"Cincy Vision Zero 2020/2021 (2020). Cincinnati, Ohio"
2069,https://hdl.handle.net/1902.29/11275,,"Annual, IFAS (Institute of Food and Agricultural Sciences) Faculty Publication Reporting"
4120,https://hdl.handle.net/1902.29/D-30946,,"Nebraska Annual Social Indicators Survey (NASIS) Fall, 1995"
31685,https://doi.org/10.15139/S3/IQQ8YF,,"Monmouth University New Hampshire Poll, Number 196"
3102,https://hdl.handle.net/1902.29/H-912050,,"Harris 1991 Manufacturing IV Survey, study no. 912050"
30902,https://doi.org/10.15139/S3/AT8X1Y,,Study 1 and 2 Aging Emotion Datasets and Code
1927,https://doi.org/10.15139/S3/12195,,"Southern Opinion Research Survey 006, 1988"
31622,https://hdl.handle.net/1902.29/11736,,RLMS-HSE Community Data
4053,https://hdl.handle.net/1902.29/C-19915,,"Census of Population and Housing, 1990: Public Law (P.L.) 94-171 Data on CD-ROM"
4313,https://hdl.handle.net/1902.29/D-30800,,California Poll April Poll 1988
5168,https://hdl.handle.net/1902.29/11710,,Cebu Survey Supplemental Files
1258,https://hdl.handle.net/1902.29/11700,,"Cebu Mother Follow-up Survey, 2002"
31576,https://doi.org/10.15139/S3/GKH2QD,,"CHAMPS De-identified Dataset, v4.1"
2524,https://hdl.handle.net/1902.29/H-2235,,"Harris 1972 Presidential Election and Economic Outlook Survey, study no. 2235"
4642,https://hdl.handle.net/1902.29/D-33518,,"Buckeye State Poll, July 2000"
1655,https://hdl.handle.net/1902.29/D-1312,,The governor's office
2754,https://hdl.handle.net/1902.29/H-818515,,"Harris 1998 Public Opinion Survey, study no. 818515"
568,https://hdl.handle.net/1902.29/10706,,Zimbabwe PLACE Study 2006
4706,https://hdl.handle.net/1902.29/D-31037,,"North Carolina Citizen's Survey, Fall 1985"
822,https://hdl.handle.net/1902.29/10335,,North Carolina Vital Statistics -- Divorces 1996
31587,https://doi.org/10.15139/S3/6ILDLJ,,SPURS-1 ROMS 1-Jan-2012 - 31-Dec-2012
1579,https://hdl.handle.net/1902.29/10429,,"Monmouth University New Jersey Poll, Number 22"
29652,https://doi.org/10.15139/S3/3DQT1M,,Rwanda Healthcare Facilities Deidentified Survey Data
3406,https://hdl.handle.net/1902.29/CAPS-DGDI,,Dyke-Gillette Dissociation Inventory (CAPS-DGDI87 and CAPS-DGDI module)
29227,https://hdl.handle.net/1902.29/10530,,Combat Area Casualties Dataset
2432,https://hdl.handle.net/1902.29/H-1831,,"Harris 1968 Health Survey, study no. 1831"
782,https://hdl.handle.net/1902.29/10273,,North Carolina Vital Statistics -- Marriages 1987
1402,https://hdl.handle.net/1902.29/11096,,Value of library and information services in patient care
3001,https://hdl.handle.net/1902.29/H-884007,,"Harris 1988 Denver Senior Citizen Survey, study no. 884007"
30358,https://doi.org/10.15139/S3/0PMRJ7,,Assessing the impact of PLOS’s data availability policy among Emory University researchers
2819,https://hdl.handle.net/1902.29/H-832113,,"Harris 1983 Omnibus Ronald Reagan Survey, study no. 832113"
2328,https://hdl.handle.net/1902.29/H-1370,,"Harris 1964 Indiana Presidential Election Survey, study no. 1370"
4583,https://hdl.handle.net/1902.29/D-33497,,"Buckeye State Poll, March 1999"
30904,https://doi.org/10.15139/S3/IQVABD,,CMAQ Model Version 5.3 Input Data -- 7/1/2016 - 7/14/2016 12km Southeast US
4916,https://hdl.handle.net/1902.29/D-1254,,The Minnesota poll no. 344
2691,https://hdl.handle.net/1902.29/H-792701,,"Harris 1979 Domestic Violence Survey, study no. 792701"
1542,https://hdl.handle.net/1902.29/10045,,"Monmouth University New Jersey Poll, Number 8"
3021,https://hdl.handle.net/1902.29/H-891204,,"Harris 1989 Business Week National Issues Survey, study no. 891204"
29287,https://doi.org/10.15139/S3/KE9NPQ,,Zambia Household De-identified Survey Data
3708,https://hdl.handle.net/1902.29/CD-0094,,"Mortality Detail and Multiple Cause of Death Files, 1981"
4495,https://hdl.handle.net/1902.29/D-33342,,Carolina Poll Fall 1998
1495,https://hdl.handle.net/1902.29/10874,,MUP 40
1331,https://doi.org/10.15139/S3/12209,,"Replication data for: Determinants of Exclusive Breastfeeding in Rural Kenya, 2013"
161,https://doi.org/10.15139/S3/12310,,"[Exp 07] Matthew MCMURRAY's Thermal, Weight and Environmental Experiments on Pups at Post-Natal Days 3 and 5."
1553,https://hdl.handle.net/1902.29/11455,,"Monmouth Universtiy New Jersey Poll, Number 57"
4271,https://hdl.handle.net/1902.29/D-30757,,California Poll May 1979
4100,https://hdl.handle.net/1902.29/D-30364,,"Texas Poll Data Quarterly Surveys, Winter 1989"
1565,https://hdl.handle.net/1902.29/11585,,"Monmouth University National Poll, Number 59"
412,https://doi.org/10.15139/S3/12126,,Survalytics
3026,https://hdl.handle.net/1902.29/H-892014,,"Harris 1989 American Teacher Survey, study no. 892014"
29311,https://doi.org/10.15139/S3/APKK44,,MLE Nigeria Survey Tools
1578,https://hdl.handle.net/1902.29/11663,,"Monmouth University New Jersey Poll, Number 66"
29340,https://doi.org/10.15139/S3/SMKJFZ,,"Replication Data for: Social Capital, Racial Context and Incarcerations in the American States"
939,https://hdl.handle.net/1902.29/11177,,"OPPERA Symptom Checklist 90-Revised (SCL-90R), Case-Control Study of Chronic TMD"
30190,https://hdl.handle.net/1902.29/11703,,"Cebu Mother Follow-up Survey, 2005"
4170,https://hdl.handle.net/1902.29/D-30611,,"Mississippi Poll, 1990"
2124,https://hdl.handle.net/1902.29/D-20237,,"Georgia Fall Poll, October 1983"
2635,https://hdl.handle.net/1902.29/H-718319,,"Harris 1997 Business Week National Issues Survey, study no. 718319"
4941,https://hdl.handle.net/1902.29/D-181,,"Gallup Poll (Canada) no. 231 (August, 1953)"
2583,https://hdl.handle.net/1902.29/H-2623,,"Harris 1976 Kentucky Student and Parent Busing Survey, Study no. 2623"
31425,https://doi.org/10.15139/S3/DZ7XS3,,CLM-AF v 1.0 Code
4124,https://hdl.handle.net/1902.29/D-20001,,"Tennessee Poll, Spring 1989"
4469,https://hdl.handle.net/1902.29/D-31421,,"Georgia State Poll, Summer 1999"
693,https://hdl.handle.net/1902.29/10209,,North Carolina Vital Statistics -- Deaths 2005
2859,https://hdl.handle.net/1902.29/H-851017,,"Harris 1985 Nuprin Pain Report Survey, study no. 851017"
3301,https://hdl.handle.net/1902.29/H-41437,,"Harris 2012 Public Opinion Survey, study no. 41437"
3689,https://hdl.handle.net/1902.29/CD-0211,,2002 Birth Cohort Linked Birth/Infant Death Data Set
31805,https://doi.org/10.15139/S3/SRHKPQ,,"Monmouth University New Hampshire Poll, Number 202"
3946,https://hdl.handle.net/1902.29/CD-11007,,"Multiple Cause of Death File, 1998"
29337,https://doi.org/10.15139/S3/47GA6O,,MLE Kenya Data Documentation
4483,https://hdl.handle.net/1902.29/D-31617,,"Grand Canyon State Poll, Spring 2002"
5344,https://hdl.handle.net/1902.29/11262,,"OPPERA Lifetime Stressor List/PTSD Checklist-Civilian Version (LSL/PCL-C), Case-Control Study of Chronic TMD"
3733,https://hdl.handle.net/1902.29/CD-0027,,USA Counties 1992
1771,https://hdl.handle.net/1902.29/D-1018,,"Oregon Exit Poll, May 1994"
2282,https://hdl.handle.net/1902.29/H-1285,,"Harris 1963 Newsweek Presidential Election Survey, study no. 1285"
5150,https://hdl.handle.net/1902.29/11731,,RLMS-HSE Questionnaires
4477,https://hdl.handle.net/1902.29/D-31567,,"The Rhode Island Survey, August 2000"
4393,https://hdl.handle.net/1902.29/D-31084,,"The Rhode Island Survey, 1989"
2994,https://hdl.handle.net/1902.29/H-883007,,"Harris 1988 Follow-Up Michigan Youth Corps Survey, study no. 883007"
30726,https://doi.org/10.15139/S3/QFEMOI,,Explaining the rise in pedestrian fatalities: A safe systems approach
1798,https://hdl.handle.net/1902.29/10948,,"State legislative district summary files, 2000 : 2000 Census of population and housing."
31590,https://doi.org/10.15139/S3/0BKKHU,,"Safe Streets Save Lives Vision Zero Action Plan 2020 (2020). Watsonville, California"
3814,https://hdl.handle.net/1902.29/CD-0161,,"National Immunization Survey, 2002"
5191,https://hdl.handle.net/1902.29/11690,,"Cebu Mother New Women Survey, 1994"
633,https://hdl.handle.net/1902.29/10179,,North Carolina Vital Statistics -- Deaths 1975
2441,https://hdl.handle.net/1902.29/H-1882,,"Harris 1968 New Jersey Sunday Record Call Newspaper Survey, study no. 1882"
3520,https://hdl.handle.net/1902.29/CAPS-SEXROLEQ,,Sex-role Attitudes (CAPS-SEXROLEQ and CAPS-SEXROLE module)
5176,https://hdl.handle.net/1902.29/11684,,"Cebu Community Follow-up Survey, 1991"
827,https://hdl.handle.net/1902.29/10447,,North Carolina Vital Statistics -- Deaths 2008
30591,https://doi.org/10.15139/S3/BKPRYY,,"Monmouth University New Jersey Poll, Number 143"
30178,https://doi.org/10.15139/S3/X8FOXC,,Replication Data for: Classifying Judicial Selection Institutions
2455,https://hdl.handle.net/1902.29/H-1896,,"Harris 1968 Hartford College Students Survey, study no. 1896"
30750,https://doi.org/10.15139/S3/PZ9DXG,,"Replication Data for: Suspect Citizens, Cleaned File"
3203,https://hdl.handle.net/1902.29/H-941104,,"Harris 1994 Omnibus Public Opinion Survey, study no. 941104"
1819,https://hdl.handle.net/1902.29/D-1460,,"Chapel Hill-Carrboro survey, 1983"
3828,https://hdl.handle.net/1902.29/CD-0175,,"Statistical Abstract of the United States, 2002"
5313,https://hdl.handle.net/1902.29/11048,,UNC Evaluation of the Jobs to Careers:Transforming the Front Lines of Health Care
1747,https://hdl.handle.net/1902.29/10392,,"General Social Surveys (GSS), 1972-2008: Cumulative File"
4405,https://hdl.handle.net/1902.29/D-31090,,"The Rhode Island Survey, 1991"
2996,https://hdl.handle.net/1902.29/H-883013,,"Harris 1988 Family Survey II - Child Care, study no. 883013"
2087,https://hdl.handle.net/1902.29/030423,,Fall 2003 Georgia Poll
4800,https://hdl.handle.net/1902.29/D-31573,,"General Information #519, February 1966"
5340,https://hdl.handle.net/1902.29/11879,,"OPPERA Lifetime Stressor List/PTSD Checklist-Civilian Version (LSL/PCL-C), Prospective Cohort Study of First-Onset TMD"
1174,https://doi.org/10.15139/S3/11900,,"National Longitudinal Study of Adolescent to Adult Health (Add Health) Wave I, 1994-1995"
30618,https://doi.org/10.15139/S3/ISXC2H,,"Metro Voices, Metro Choices Data and Documentation"
2341,https://hdl.handle.net/1902.29/H-1402,,"Harris 1964 Tennessee  Presidential Election Survey, study no. 1402"
31453,https://doi.org/10.15139/S3/5QZXJY,,"Carryover Survey - IQOS, Organic, LGBT Experiment"
30689,https://doi.org/10.15139/S3/K2EJJM,,Replication Data for: Judicial Behavior under Political Constraints: Evidence from the European Court of Justice
2466,https://hdl.handle.net/1902.29/H-1919,,"Harris 1969 Miami Air Travel Survey, study no. 1919"
4479,https://hdl.handle.net/1902.29/D-31603,,"Grand Canyon State Poll, Fall 1999"
4831,https://hdl.handle.net/1902.29/D-31329,,Medical Expenditure Panel Survey : 1996 Round 1 Panel Population Characteristics (HC-001)
31384,https://doi.org/10.15139/S3/VQT4D5,,"Checklist of Southern Sacred Music Imprints, 1850–1925"
3953,https://hdl.handle.net/1902.29/CD-11013,,"1997 economic census. ECON97S report series, disc 1A."
30780,https://doi.org/10.15139/S3/XVBCIA,,Limited Capacity Processing of Integers 2019 Experiment 1
30823,https://doi.org/10.15139/S3/BNQSEG,,"National Survey on Drug Use and Health (NSDUH), 2010"
